State,District,"Subdistt
(Police Station)",Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,,
21,381,2961,400041,0,0,VILLAGE,Bahugram,Rural,451,2073,1086,987,177,94,83,653,335,318,0,0,0,1626,919,707,447,167,280,758,615,143,583,522,61,61,59,2,21,19,2,43,40,3,458,404,54,175,93,82,3,1,2,126,53,73,5,3,2,41,36,5,95,75,20,3,1,2,58,43,15,1,1,0,33,30,3,80,18,62,0,0,0,68,10,58,4,2,2,8,6,2,1315,471,844,,Found,At row ...20849
21,381,2961,400042,0,0,VILLAGE,Jamalpur,Rural,134,690,369,321,77,45,32,373,201,172,0,0,0,468,275,193,222,94,128,273,246,27,178,174,4,6,6,0,9,9,0,6,6,0,157,153,4,95,72,23,1,1,0,6,6,0,7,7,0,81,58,23,95,72,23,1,1,0,6,6,0,7,7,0,81,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,123,294,,Found,At row ...20850
21,381,2961,400043,0,0,VILLAGE,Singamapur,Rural,338,1552,796,756,137,75,62,466,244,222,19,9,10,1230,661,569,322,135,187,616,465,151,453,395,58,146,136,10,113,98,15,47,43,4,147,118,29,163,70,93,14,6,8,67,23,44,7,6,1,75,35,40,157,65,92,11,4,7,66,22,44,7,6,1,73,33,40,6,5,1,3,2,1,1,1,0,0,0,0,2,2,0,936,331,605,,Found,At row ...20851
21,381,2962,0,0,0,SUB-DISTRICT,Cuttack Sadar  P.S,Total,24259,108641,55381,53260,11112,5659,5453,29465,14922,14543,1988,1033,955,83409,45546,37863,25232,9835,15397,41501,32407,9094,29329,25430,3899,4695,4436,259,5732,4172,1560,1069,940,129,17833,15882,1951,12172,6977,5195,653,472,181,5520,2971,2549,535,328,207,5464,3206,2258,9897,5862,4035,536,395,141,4745,2638,2107,447,276,171,4169,2553,1616,2275,1115,1160,117,77,40,775,333,442,88,52,36,1295,653,642,67140,22974,44166,,,
21,381,2962,0,0,0,SUB-DISTRICT,Cuttack Sadar  P.S,Rural,24259,108641,55381,53260,11112,5659,5453,29465,14922,14543,1988,1033,955,83409,45546,37863,25232,9835,15397,41501,32407,9094,29329,25430,3899,4695,4436,259,5732,4172,1560,1069,940,129,17833,15882,1951,12172,6977,5195,653,472,181,5520,2971,2549,535,328,207,5464,3206,2258,9897,5862,4035,536,395,141,4745,2638,2107,447,276,171,4169,2553,1616,2275,1115,1160,117,77,40,775,333,442,88,52,36,1295,653,642,67140,22974,44166,,,
21,381,2962,0,0,0,SUB-DISTRICT,Cuttack Sadar  P.S,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
21,381,2962,400044,0,0,VILLAGE,Urali,Rural,667,3549,1839,1710,333,161,172,1170,599,571,4,1,3,2991,1636,1355,558,203,355,1218,1087,131,1086,989,97,84,83,1,185,125,60,21,21,0,796,760,36,132,98,34,8,6,2,21,15,6,3,0,3,100,77,23,117,87,30,7,6,1,19,14,5,3,0,3,88,67,21,15,11,4,1,0,1,2,1,1,0,0,0,12,10,2,2331,752,1579,,Found,At row ...20854
21,381,2962,400045,0,0,VILLAGE,Jhinkiria,Rural,298,1514,778,736,156,82,74,60,30,30,8,4,4,1274,667,607,240,111,129,447,410,37,425,391,34,40,31,9,11,10,1,21,20,1,353,330,23,22,19,3,2,1,1,9,9,0,0,0,0,11,9,2,18,17,1,1,1,0,8,8,0,0,0,0,9,8,1,4,2,2,1,0,1,1,1,0,0,0,0,2,1,1,1067,368,699,,Found,At row ...20855
21,381,2962,400046,0,0,VILLAGE,Brahmapur,Rural,630,2803,1422,1381,319,164,155,1213,603,610,157,83,74,2065,1139,926,738,283,455,1138,832,306,624,528,96,26,18,8,88,73,15,25,20,5,485,417,68,514,304,210,36,21,15,170,67,103,8,4,4,300,212,88,405,245,160,23,13,10,129,52,77,7,4,3,246,176,70,109,59,50,13,8,5,41,15,26,1,0,1,54,36,18,1665,590,1075,,Found,At row ...20856
21,381,2962,400047,0,0,VILLAGE,Sriram,Rural,491,2498,1293,1205,247,135,112,641,328,313,11,4,7,1970,1073,897,528,220,308,827,716,111,710,633,77,41,40,1,54,25,29,16,16,0,599,552,47,117,83,34,8,3,5,25,10,15,6,6,0,78,64,14,89,63,26,8,3,5,19,9,10,5,5,0,57,46,11,28,20,8,0,0,0,6,1,5,1,1,0,21,18,3,1671,577,1094,,Found,At row ...20857
21,381,2962,400048,0,0,VILLAGE,Manibad,Rural,104,388,198,190,58,27,31,184,95,89,115,56,59,209,124,85,179,74,105,159,118,41,155,114,41,8,6,2,26,26,0,0,0,0,121,82,39,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,80,149,,Found,At row ...20858
21,381,2962,400049,0,0,VILLAGE,Jharakata,Rural,448,2160,1115,1045,209,118,91,251,133,118,59,27,32,1685,896,789,475,219,256,811,658,153,639,542,97,148,145,3,48,38,10,32,28,4,411,331,80,172,116,56,9,8,1,25,8,17,9,8,1,129,92,37,144,91,53,6,5,1,24,7,17,7,6,1,107,73,34,28,25,3,3,3,0,1,1,0,2,2,0,22,19,3,1349,457,892,,Found,At row ...20859
21,381,2962,400050,0,0,VILLAGE,Naharpada,Rural,71,352,177,175,33,19,14,0,0,0,0,0,0,283,149,134,69,28,41,102,95,7,77,72,5,36,32,4,0,0,0,11,11,0,30,29,1,25,23,2,2,2,0,2,2,0,6,6,0,15,13,2,25,23,2,2,2,0,2,2,0,6,6,0,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,82,168,,Found,At row ...20860
21,381,2962,400051,0,0,VILLAGE,Aini,Rural,123,583,302,281,64,29,35,82,41,41,0,0,0,454,262,192,129,40,89,205,185,20,151,145,6,11,11,0,5,5,0,47,46,1,88,83,5,54,40,14,0,0,0,12,7,5,15,13,2,27,20,7,42,32,10,0,0,0,8,6,2,10,9,1,24,17,7,12,8,4,0,0,0,4,1,3,5,4,1,3,3,0,378,117,261,,Found,At row ...20861
21,381,2962,400052,0,0,VILLAGE,Bagulapada,Rural,24,93,51,42,20,12,8,7,3,4,63,36,27,42,26,16,51,25,26,51,26,25,16,14,2,1,0,1,2,2,0,0,0,0,13,12,1,35,12,23,0,0,0,6,3,3,0,0,0,29,9,20,34,12,22,0,0,0,5,3,2,0,0,0,29,9,20,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,42,25,17,,Found,At row ...20862
21,381,2962,400053,0,0,VILLAGE,Dianrajahansa,Rural,93,399,193,206,35,17,18,263,128,135,0,0,0,276,146,130,123,47,76,231,121,110,22,19,3,0,0,0,4,3,1,0,0,0,18,16,2,209,102,107,0,0,0,196,97,99,2,0,2,11,5,6,205,102,103,0,0,0,194,97,97,2,0,2,9,5,4,4,0,4,0,0,0,2,0,2,0,0,0,2,0,2,168,72,96,,Found,At row ...20863
21,381,2962,400054,0,0,VILLAGE,Gobindapur,Rural,241,1159,583,576,113,59,54,171,95,76,0,0,0,901,473,428,258,110,148,357,330,27,337,311,26,42,42,0,19,18,1,0,0,0,276,251,25,20,19,1,1,1,0,4,4,0,0,0,0,15,14,1,19,18,1,1,1,0,3,3,0,0,0,0,15,14,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,802,253,549,,Found,At row ...20864
21,381,2962,400055,0,0,VILLAGE,Bentakar,Rural,437,1918,997,921,227,114,113,657,338,319,298,152,146,1262,714,548,656,283,373,761,585,176,372,321,51,24,22,2,29,27,2,17,17,0,302,255,47,389,264,125,4,3,1,66,54,12,34,34,0,285,173,112,285,221,64,3,2,1,60,50,10,30,30,0,192,139,53,104,43,61,1,1,0,6,4,2,4,4,0,93,34,59,1157,412,745,,Found,At row ...20865
21,381,2962,400056,0,0,VILLAGE,Sisua,Rural,237,1020,514,506,90,49,41,616,313,303,0,0,0,770,415,355,250,99,151,379,262,117,356,255,101,8,7,1,91,55,36,2,1,1,255,192,63,23,7,16,0,0,0,14,3,11,0,0,0,9,4,5,18,5,13,0,0,0,11,2,9,0,0,0,7,3,4,5,2,3,0,0,0,3,1,2,0,0,0,2,1,1,641,252,389,,Found,At row ...20866
21,381,2962,400057,0,0,VILLAGE,Dadhibabanpur,Rural,375,1746,891,855,161,85,76,346,165,181,0,0,0,1373,740,633,373,151,222,654,500,154,428,360,68,43,41,2,30,19,11,60,56,4,295,244,51,226,140,86,32,29,3,48,24,24,47,39,8,99,48,51,194,113,81,28,25,3,36,13,23,37,32,5,93,43,50,32,27,5,4,4,0,12,11,1,10,7,3,6,5,1,1092,391,701,,Found,At row ...20867
21,381,2962,400058,0,0,VILLAGE,Kadampada,Rural,456,2118,1112,1006,189,96,93,543,281,262,4,2,2,1760,981,779,358,131,227,723,634,89,603,546,57,118,113,5,103,82,21,15,15,0,367,336,31,120,88,32,11,8,3,5,3,2,13,10,3,91,67,24,109,78,31,10,7,3,5,3,2,12,10,2,82,58,24,11,10,1,1,1,0,0,0,0,1,0,1,9,9,0,1395,478,917,,Found,At row ...20868
21,381,2962,400059,0,0,VILLAGE,Bagulapada,Rural,211,1049,554,495,94,40,54,417,215,202,0,0,0,842,482,360,207,72,135,458,358,100,441,350,91,26,26,0,162,107,55,49,25,24,204,192,12,17,8,9,3,2,1,0,0,0,6,0,6,8,6,2,15,6,9,2,1,1,0,0,0,6,0,6,7,5,2,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,591,196,395,,Found,At row ...20869
21,381,2962,400060,0,0,VILLAGE,Jaripada,Rural,199,1109,560,549,143,75,68,166,85,81,0,0,0,855,451,404,254,109,145,339,323,16,223,211,12,57,56,1,34,34,0,3,3,0,129,118,11,116,112,4,9,9,0,42,41,1,0,0,0,65,62,3,103,99,4,9,9,0,37,36,1,0,0,0,57,54,3,13,13,0,0,0,0,5,5,0,0,0,0,8,8,0,770,237,533,,Found,At row ...20870
21,381,2962,400061,0,0,VILLAGE,Nachhipur,Rural,436,2174,1139,1035,226,124,102,488,259,229,37,20,17,1686,929,757,488,210,278,804,681,123,712,632,80,126,123,3,91,83,8,38,29,9,457,397,60,92,49,43,2,2,0,32,12,20,8,3,5,50,32,18,90,48,42,2,2,0,32,12,20,8,3,5,48,31,17,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1370,458,912,,Found,At row ...20871
21,381,2962,400062,0,0,VILLAGE,Sainda,Rural,476,2115,1073,1042,231,121,110,686,351,335,111,51,60,1460,801,659,655,272,383,932,697,235,515,473,42,153,153,0,58,45,13,3,3,0,301,272,29,417,224,193,0,0,0,64,22,42,1,1,0,352,201,151,391,215,176,0,0,0,45,18,27,1,1,0,345,196,149,26,9,17,0,0,0,19,4,15,0,0,0,7,5,2,1183,376,807,,Found,At row ...20872
21,381,2962,400063,0,0,VILLAGE,Adalia,Rural,330,1730,883,847,184,97,87,225,113,112,20,11,9,1386,754,632,344,129,215,613,513,100,559,491,68,116,113,3,63,27,36,47,43,4,333,308,25,54,22,32,3,1,2,35,11,24,7,4,3,9,6,3,42,19,23,2,1,1,27,9,18,5,3,2,8,6,2,12,3,9,1,0,1,8,2,6,2,1,1,1,0,1,1117,370,747,,Found,At row ...20873
21,381,2962,400064,0,0,VILLAGE,Khandeita,Rural,425,1893,987,906,184,91,93,266,138,128,9,3,6,1522,859,663,371,128,243,624,553,71,501,475,26,193,187,6,54,52,2,2,1,1,252,235,17,123,78,45,4,4,0,87,50,37,0,0,0,32,24,8,90,69,21,4,4,0,57,42,15,0,0,0,29,23,6,33,9,24,0,0,0,30,8,22,0,0,0,3,1,2,1269,434,835,,Found,At row ...20874
21,381,2962,400065,0,0,VILLAGE,Badadhuleswar,Rural,245,1159,600,559,115,72,43,263,129,134,113,67,46,919,485,434,240,115,125,386,343,43,336,314,22,30,29,1,71,65,6,25,25,0,210,195,15,50,29,21,3,3,0,31,13,18,0,0,0,16,13,3,45,24,21,3,3,0,28,10,18,0,0,0,14,11,3,5,5,0,0,0,0,3,3,0,0,0,0,2,2,0,773,257,516,,Found,At row ...20875
21,381,2962,400067,0,0,VILLAGE,Bahalpada,Rural,369,1795,947,848,172,94,78,764,399,365,0,0,0,1368,791,577,427,156,271,682,538,144,597,479,118,82,80,2,142,66,76,10,4,6,363,329,34,85,59,26,3,3,0,43,24,19,3,1,2,36,31,5,81,57,24,3,3,0,40,23,17,3,1,2,35,30,5,4,2,2,0,0,0,3,1,2,0,0,0,1,1,0,1113,409,704,,Found,At row ...20877
21,381,2962,400068,0,0,VILLAGE,Bantunia,Rural,131,677,342,335,74,37,37,189,93,96,49,20,29,494,267,227,183,75,108,219,171,48,203,164,39,27,25,2,45,27,18,2,2,0,129,110,19,16,7,9,2,1,1,6,2,4,0,0,0,8,4,4,11,5,6,0,0,0,4,1,3,0,0,0,7,4,3,5,2,3,2,1,1,2,1,1,0,0,0,1,0,1,458,171,287,,Found,At row ...20878
21,381,2962,400069,0,0,VILLAGE,Erancha,Rural,105,487,242,245,47,21,26,237,114,123,0,0,0,339,189,150,148,53,95,199,149,50,126,114,12,3,2,1,4,4,0,22,21,1,97,87,10,73,35,38,2,2,0,38,6,32,4,4,0,29,23,6,29,22,7,1,1,0,9,4,5,3,3,0,16,14,2,44,13,31,1,1,0,29,2,27,1,1,0,13,9,4,288,93,195,,Found,At row ...20879
21,381,2962,400070,0,0,VILLAGE,Sabalpur,Rural,89,404,204,200,34,14,20,159,78,81,4,2,2,339,184,155,65,20,45,102,95,7,76,70,6,10,9,1,16,13,3,7,7,0,43,41,2,26,25,1,4,4,0,2,2,0,8,8,0,12,11,1,8,7,1,0,0,0,1,1,0,1,1,0,6,5,1,18,18,0,4,4,0,1,1,0,7,7,0,6,6,0,302,109,193,,Found,At row ...20880
21,381,2962,400071,0,0,VILLAGE,Tailipada,Rural,42,229,130,99,17,12,5,44,20,24,0,0,0,190,114,76,39,16,23,103,74,29,55,45,10,3,3,0,3,3,0,17,16,1,32,23,9,48,29,19,0,0,0,5,3,2,18,17,1,25,9,16,47,29,18,0,0,0,5,3,2,18,17,1,24,9,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,126,56,70,,Found,At row ...20881
21,381,2962,400072,0,0,VILLAGE,Sankhatras,Rural,112,510,247,263,59,24,35,127,59,68,0,0,0,387,205,182,123,42,81,245,156,89,129,118,11,16,16,0,7,7,0,0,0,0,106,95,11,116,38,78,17,16,1,4,2,2,0,0,0,95,20,75,26,11,15,3,3,0,1,1,0,0,0,0,22,7,15,90,27,63,14,13,1,3,1,2,0,0,0,73,13,60,265,91,174,,Found,At row ...20882
21,381,2962,400073,0,0,VILLAGE,Dahigan,Rural,185,853,440,413,75,35,40,426,236,190,1,1,0,645,361,284,208,79,129,375,264,111,202,158,44,8,8,0,71,42,29,14,12,2,109,96,13,173,106,67,6,3,3,123,73,50,7,5,2,37,25,12,160,97,63,4,1,3,116,70,46,7,5,2,33,21,12,13,9,4,2,2,0,7,3,4,0,0,0,4,4,0,478,176,302,,Found,At row ...20883
21,381,2962,400074,0,0,VILLAGE,Rautrapur,Rural,379,1832,939,893,193,94,99,306,164,142,10,6,4,1486,813,673,346,126,220,543,503,40,534,499,35,52,45,7,29,29,0,8,8,0,445,417,28,9,4,5,2,0,2,0,0,0,2,2,0,5,2,3,6,3,3,0,0,0,0,0,0,1,1,0,5,2,3,3,1,2,2,0,2,0,0,0,1,1,0,0,0,0,1289,436,853,,Found,At row ...20884
21,381,2962,400075,0,0,VILLAGE,Khadichuandeuli,Rural,298,1405,717,688,136,74,62,448,234,214,0,0,0,1063,579,484,342,138,204,568,425,143,285,256,29,9,8,1,26,26,0,1,1,0,249,221,28,283,169,114,13,13,0,64,21,43,5,2,3,201,133,68,196,126,70,9,9,0,32,10,22,3,0,3,152,107,45,87,43,44,4,4,0,32,11,21,2,2,0,49,26,23,837,292,545,,Found,At row ...20885
21,381,2962,400076,0,0,VILLAGE,Tainkana,Rural,269,1173,605,568,123,69,54,424,231,193,0,0,0,955,519,436,218,86,132,525,346,179,251,213,38,13,12,1,26,19,7,23,14,9,189,168,21,274,133,141,2,0,2,62,50,12,50,17,33,160,66,94,183,98,85,1,0,1,49,41,8,41,13,28,92,44,48,91,35,56,1,0,1,13,9,4,9,4,5,68,22,46,648,259,389,,Found,At row ...20886
21,381,2962,400077,0,0,VILLAGE,Basantakundal,Rural,155,621,309,312,39,21,18,79,41,38,0,0,0,495,262,233,126,47,79,281,191,90,98,68,30,17,16,1,14,10,4,7,5,2,60,37,23,183,123,60,10,7,3,75,61,14,10,9,1,88,46,42,116,76,40,6,3,3,28,25,3,9,8,1,73,40,33,67,47,20,4,4,0,47,36,11,1,1,0,15,6,9,340,118,222,,Found,At row ...20887
21,381,2962,400078,0,0,VILLAGE,Kalapada,Rural,416,2033,1041,992,155,77,78,128,65,63,0,0,0,1772,943,829,261,98,163,682,592,90,542,498,44,74,70,4,22,20,2,35,32,3,411,376,35,140,94,46,14,14,0,14,14,0,36,12,24,76,54,22,131,86,45,13,13,0,12,12,0,35,11,24,71,50,21,9,8,1,1,1,0,2,2,0,1,1,0,5,4,1,1351,449,902,,Found,At row ...20888
21,381,2962,400079,0,0,VILLAGE,Bhargol,Rural,73,379,199,180,36,22,14,17,12,5,0,0,0,323,175,148,56,24,32,160,124,36,100,93,7,17,17,0,3,3,0,3,3,0,77,70,7,60,31,29,6,6,0,4,4,0,3,2,1,47,19,28,45,21,24,4,4,0,0,0,0,3,2,1,38,15,23,15,10,5,2,2,0,4,4,0,0,0,0,9,4,5,219,75,144,,Found,At row ...20889
21,381,2962,400080,0,0,VILLAGE,Dihasarichuan,Rural,248,1152,576,576,128,56,72,363,183,180,62,29,33,887,476,411,265,100,165,395,313,82,386,305,81,25,24,1,146,98,48,5,5,0,210,178,32,9,8,1,1,1,0,3,3,0,0,0,0,5,4,1,8,7,1,1,1,0,2,2,0,0,0,0,5,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,757,263,494,,Found,At row ...20890
21,381,2962,400081,0,0,VILLAGE,Baral,Rural,513,2497,1242,1255,275,131,144,520,273,247,0,0,0,1940,1052,888,557,190,367,849,712,137,634,550,84,59,54,5,60,17,43,36,36,0,479,443,36,215,162,53,13,13,0,46,15,31,3,3,0,153,131,22,87,55,32,7,7,0,31,11,20,2,2,0,47,35,12,128,107,21,6,6,0,15,4,11,1,1,0,106,96,10,1648,530,1118,,Found,At row ...20891
21,381,2962,400082,0,0,VILLAGE,Chanduli,Rural,457,1914,988,926,181,96,85,169,78,91,4,2,2,1549,842,707,365,146,219,570,496,74,290,239,51,15,13,2,7,4,3,53,53,0,215,169,46,280,257,23,8,5,3,230,220,10,5,4,1,37,28,9,236,223,13,6,4,2,203,195,8,1,0,1,26,24,2,44,34,10,2,1,1,27,25,2,4,4,0,11,4,7,1344,492,852,,Found,At row ...20892
21,381,2962,400083,0,0,VILLAGE,Korkora,Rural,247,1043,545,498,95,53,42,315,161,154,0,0,0,835,455,380,208,90,118,404,310,94,325,268,57,73,63,10,38,9,29,7,6,1,207,190,17,79,42,37,13,11,2,28,12,16,0,0,0,38,19,19,63,33,30,11,10,1,22,9,13,0,0,0,30,14,16,16,9,7,2,1,1,6,3,3,0,0,0,8,5,3,639,235,404,,Found,At row ...20893
21,381,2962,400084,0,0,VILLAGE,Kulasarichuan,Rural,509,2047,1047,1000,182,105,77,508,267,241,12,5,7,1683,905,778,364,142,222,665,569,96,407,361,46,52,51,1,38,22,16,12,12,0,305,276,29,258,208,50,10,8,2,71,41,30,8,7,1,169,152,17,172,134,38,6,4,2,56,28,28,8,7,1,102,95,7,86,74,12,4,4,0,15,13,2,0,0,0,67,57,10,1382,478,904,,Found,At row ...20894
21,381,2962,400085,0,0,VILLAGE,Sabal,Rural,136,568,284,284,48,27,21,303,157,146,5,3,2,456,237,219,112,47,65,234,177,57,194,163,31,17,15,2,81,73,8,12,10,2,84,65,19,40,14,26,6,1,5,4,3,1,2,1,1,28,9,19,40,14,26,6,1,5,4,3,1,2,1,1,28,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,107,227,,Found,At row ...20895
21,381,2962,400086,0,0,VILLAGE,Khalarda,Rural,602,2725,1395,1330,280,135,145,615,296,319,0,0,0,2165,1182,983,560,213,347,1025,855,170,783,714,69,139,136,3,228,195,33,24,22,2,392,361,31,242,141,101,10,5,5,132,74,58,14,7,7,86,55,31,221,136,85,8,5,3,116,69,47,14,7,7,83,55,28,21,5,16,2,0,2,16,5,11,0,0,0,3,0,3,1700,540,1160,,Found,At row ...20896
21,381,2962,400087,0,0,VILLAGE,Deokali,Rural,33,153,73,80,21,10,11,9,4,5,0,0,0,118,59,59,35,14,21,55,44,11,26,20,6,3,3,0,2,2,0,3,2,1,18,13,5,29,24,5,6,5,1,19,18,1,1,0,1,3,1,2,29,24,5,6,5,1,19,18,1,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,29,69,,Found,At row ...20897
21,381,2962,400088,0,0,VILLAGE,Arad ,Rural,785,3979,2024,1955,394,208,186,545,273,272,4,3,1,3043,1677,1366,936,347,589,2273,1391,882,1211,1101,110,423,409,14,184,144,40,9,8,1,595,540,55,1062,290,772,33,17,16,288,85,203,4,1,3,737,187,550,698,194,504,32,17,15,276,78,198,4,1,3,386,98,288,364,96,268,1,0,1,12,7,5,0,0,0,351,89,262,1706,633,1073,,Found,At row ...20898
21,381,2962,400089,0,0,VILLAGE,Sasolgram,Rural,297,1354,700,654,120,70,50,663,358,305,9,4,5,1035,582,453,319,118,201,483,398,85,325,268,57,53,49,4,35,22,13,6,6,0,231,191,40,158,130,28,8,8,0,49,42,7,1,1,0,100,79,21,136,114,22,6,6,0,46,40,6,0,0,0,84,68,16,22,16,6,2,2,0,3,2,1,1,1,0,16,11,5,871,302,569,,Found,At row ...20899
21,381,2962,400090,0,0,VILLAGE,Biswalpada,Rural,71,292,134,158,31,16,15,3,1,2,7,3,4,239,115,124,53,19,34,87,80,7,84,79,5,13,12,1,2,2,0,0,0,0,69,65,4,3,1,2,0,0,0,2,1,1,0,0,0,1,0,1,3,1,2,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,54,151,,Found,At row ...20900
21,381,2962,400091,0,0,VILLAGE,Sabalpur,Rural,71,274,148,126,32,20,12,97,52,45,0,0,0,189,108,81,85,40,45,90,86,4,89,85,4,10,10,0,15,15,0,3,3,0,61,57,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,62,122,,Found,At row ...20901
21,381,2962,400092,0,0,VILLAGE,Aman,Rural,274,1227,632,595,131,74,57,634,326,308,1,1,0,736,432,304,491,200,291,532,367,165,524,365,159,33,32,1,317,182,135,11,7,4,163,144,19,8,2,6,1,0,1,4,2,2,2,0,2,1,0,1,8,2,6,1,0,1,4,2,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,265,430,,Found,At row ...20902
21,381,2962,400093,0,0,VILLAGE,Amanpara,Rural,100,422,206,216,45,21,24,0,0,0,30,16,14,341,171,170,81,35,46,145,119,26,116,103,13,35,32,3,0,0,0,7,6,1,74,65,9,29,16,13,1,1,0,2,2,0,0,0,0,26,13,13,29,16,13,1,1,0,2,2,0,0,0,0,26,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,87,190,,Found,At row ...20903
21,381,2962,400094,0,0,VILLAGE,Aradiapada,Rural,196,835,423,412,88,39,49,260,131,129,0,0,0,602,338,264,233,85,148,351,257,94,234,214,20,43,42,1,6,6,0,2,2,0,183,164,19,117,43,74,1,1,0,101,28,73,0,0,0,15,14,1,99,37,62,1,1,0,86,25,61,0,0,0,12,11,1,18,6,12,0,0,0,15,3,12,0,0,0,3,3,0,484,166,318,,Found,At row ...20904
21,381,2962,400095,0,0,VILLAGE,Arilo,Rural,265,1097,545,552,103,35,68,305,149,156,0,0,0,851,466,385,246,79,167,482,363,119,343,310,33,49,41,8,103,100,3,4,4,0,187,165,22,139,53,86,6,6,0,86,25,61,3,3,0,44,19,25,121,48,73,6,6,0,71,22,49,3,3,0,41,17,24,18,5,13,0,0,0,15,3,12,0,0,0,3,2,1,615,182,433,,Found,At row ...20905
21,381,2962,400096,0,0,VILLAGE,Sumandi,Rural,251,1086,545,541,107,49,58,389,200,189,1,1,0,778,423,355,308,122,186,445,325,120,149,138,11,41,39,2,5,4,1,4,4,0,99,91,8,296,187,109,10,7,3,221,139,82,17,3,14,48,38,10,287,184,103,10,7,3,218,137,81,16,3,13,43,37,6,9,3,6,0,0,0,3,2,1,1,0,1,5,1,4,641,220,421,,Found,At row ...20906
21,381,2962,400097,0,0,VILLAGE,Usuma,Rural,760,3117,1587,1530,299,139,160,458,224,234,25,13,12,2472,1349,1123,645,238,407,1210,961,249,619,582,37,256,249,7,66,61,5,15,14,1,282,258,24,591,379,212,51,24,27,383,266,117,12,10,2,145,79,66,576,374,202,51,24,27,371,262,109,12,10,2,142,78,64,15,5,10,0,0,0,12,4,8,0,0,0,3,1,2,1907,626,1281,,Found,At row ...20907
21,381,2962,400098,0,0,VILLAGE,Mulakodinda,Rural,148,646,327,319,66,34,32,93,51,42,0,0,0,512,270,242,134,57,77,231,204,27,200,188,12,31,28,3,114,107,7,1,1,0,54,52,2,31,16,15,9,5,4,2,2,0,0,0,0,20,9,11,31,16,15,9,5,4,2,2,0,0,0,0,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,123,292,,Found,At row ...20908
